boroct2010,variable_num,label,estimate
3029700,14,HHI 100-125k,77
3029700,15,HHI 125-150k,149
3029700,16,HHI 150-200k,145
3029700,17,HHI 200k+,293
3029800,2,HHI <10k,45
3029800,3,HHI 10-15k,28
3029800,4,HHI 15-20k,104
3029800,5,HHI 20-25k,96
3029800,6,HHI 25-30k,0
3029800,7,HHI 30-35k,126
3029800,8,HHI 35-40k,59
3029800,9,HHI 40-45k,68
3029800,10,HHI 45-50k,42
3029800,11,HHI 50-60k,127
3029800,12,HHI 60-75k,105
3029800,13,HHI 75-100k,107
3029800,14,HHI 100-125k,93
3029800,15,HHI 125-150k,65
3029800,16,HHI 150-200k,119
3029800,17,HHI 200k+,87
3029900,2,HHI <10k,146
3029900,3,HHI 10-15k,79
3029900,4,HHI 15-20k,30
3029900,5,HHI 20-25k,11
3029900,6,HHI 25-30k,91
3029900,7,HHI 30-35k,45
3029900,8,HHI 35-40k,50
3029900,9,HHI 40-45k,35
3029900,10,HHI 45-50k,22
3029900,11,HHI 50-60k,61
3029900,12,HHI 60-75k,113
3029900,13,HHI 75-100k,148
3029900,14,HHI 100-125k,118
3029900,15,HHI 125-150k,24
3029900,16,HHI 150-200k,34
3029900,17,HHI 200k+,14
3030000,2,HHI <10k,98
3030000,3,HHI 10-15k,167
3030000,4,HHI 15-20k,68
3030000,5,HHI 20-25k,46
3030000,6,HHI 25-30k,134
3030000,7,HHI 30-35k,65
3030000,8,HHI 35-40k,64
3030000,9,HHI 40-45k,38
3030000,10,HHI 45-50k,9
3030000,11,HHI 50-60k,32
3030000,12,HHI 60-75k,96
3030000,13,HHI 75-100k,156
3030000,14,HHI 100-125k,31
3030000,15,HHI 125-150k,138
3030000,16,HHI 150-200k,106
3030000,17,HHI 200k+,133
3030100,2,HHI <10k,223
3030100,3,HHI 10-15k,50
3030100,4,HHI 15-20k,9
3030100,5,HHI 20-25k,85
3030100,6,HHI 25-30k,22
3030100,7,HHI 30-35k,56
3030100,8,HHI 35-40k,24
3030100,9,HHI 40-45k,29
3030100,10,HHI 45-50k,47
3030100,11,HHI 50-60k,100
3030100,12,HHI 60-75k,64
3030100,13,HHI 75-100k,114
3030100,14,HHI 100-125k,39
3030100,15,HHI 125-150k,40
3030100,16,HHI 150-200k,64
3030100,17,HHI 200k+,106
3030200,2,HHI <10k,79
3030200,3,HHI 10-15k,54
3030200,4,HHI 15-20k,38
3030200,5,HHI 20-25k,69
3030200,6,HHI 25-30k,42
3030200,7,HHI 30-35k,172
3030200,8,HHI 35-40k,40
3030200,9,HHI 40-45k,61
3030200,10,HHI 45-50k,31
3030200,11,HHI 50-60k,119
3030200,12,HHI 60-75k,77
3030200,13,HHI 75-100k,243
3030200,14,HHI 100-125k,116
3030200,15,HHI 125-150k,119
3030200,16,HHI 150-200k,67
3030200,17,HHI 200k+,121
3030300,2,HHI <10k,353
3030300,3,HHI 10-15k,133
3030300,4,HHI 15-20k,73
3030300,5,HHI 20-25k,101
3030300,6,HHI 25-30k,168
3030300,7,HHI 30-35k,71
3030300,8,HHI 35-40k,99
3030300,9,HHI 40-45k,72
3030300,10,HHI 45-50k,138
3030300,11,HHI 50-60k,83
3030300,12,HHI 60-75k,165
3030300,13,HHI 75-100k,178
3030300,14,HHI 100-125k,133
3030300,15,HHI 125-150k,44
3030300,16,HHI 150-200k,72
3030300,17,HHI 200k+,49
3030400,2,HHI <10k,161
3030400,3,HHI 10-15k,129
3030400,4,HHI 15-20k,134
3030400,5,HHI 20-25k,184
3030400,6,HHI 25-30k,33
3030400,7,HHI 30-35k,100
3030400,8,HHI 35-40k,73
3030400,9,HHI 40-45k,89
3030400,10,HHI 45-50k,23
3030400,11,HHI 50-60k,161
3030400,12,HHI 60-75k,101
3030400,13,HHI 75-100k,105
3030400,14,HHI 100-125k,185
3030400,15,HHI 125-150k,93
3030400,16,HHI 150-200k,40
3030400,17,HHI 200k+,65
3030500,2,HHI <10k,176
3030500,3,HHI 10-15k,132
3030500,4,HHI 15-20k,56
3030500,5,HHI 20-25k,97
3030500,6,HHI 25-30k,59
3030500,7,HHI 30-35k,217
3030500,8,HHI 35-40k,0
3030500,9,HHI 40-45k,42
3030500,10,HHI 45-50k,39
3030500,11,HHI 50-60k,182
3030500,12,HHI 60-75k,279
3030500,13,HHI 75-100k,350
3030500,14,HHI 100-125k,328
3030500,15,HHI 125-150k,274
3030500,16,HHI 150-200k,389
3030500,17,HHI 200k+,302
3030600,2,HHI <10k,59
3030600,3,HHI 10-15k,31
3030600,4,HHI 15-20k,46
3030600,5,HHI 20-25k,37
3030600,6,HHI 25-30k,13
3030600,7,HHI 30-35k,54
3030600,8,HHI 35-40k,28
3030600,9,HHI 40-45k,23
3030600,10,HHI 45-50k,23
3030600,11,HHI 50-60k,47
3030600,12,HHI 60-75k,48
3030600,13,HHI 75-100k,73
3030600,14,HHI 100-125k,62
3030600,15,HHI 125-150k,23
3030600,16,HHI 150-200k,33
3030600,17,HHI 200k+,44
3030700,2,HHI <10k,616
3030700,3,HHI 10-15k,316
3030700,4,HHI 15-20k,49
3030700,5,HHI 20-25k,301
3030700,6,HHI 25-30k,221
3030700,7,HHI 30-35k,118
3030700,8,HHI 35-40k,26
3030700,9,HHI 40-45k,129
3030700,10,HHI 45-50k,197
3030700,11,HHI 50-60k,126
3030700,12,HHI 60-75k,65
3030700,13,HHI 75-100k,99
3030700,14,HHI 100-125k,101
3030700,15,HHI 125-150k,92
3030700,16,HHI 150-200k,18
3030700,17,HHI 200k+,6
3030800,2,HHI <10k,52
3030800,3,HHI 10-15k,36
3030800,4,HHI 15-20k,18
3030800,5,HHI 20-25k,42
3030800,6,HHI 25-30k,48
3030800,7,HHI 30-35k,48
3030800,8,HHI 35-40k,56
3030800,9,HHI 40-45k,18
3030800,10,HHI 45-50k,69
3030800,11,HHI 50-60k,87
3030800,12,HHI 60-75k,40
3030800,13,HHI 75-100k,86
3030800,14,HHI 100-125k,54
3030800,15,HHI 125-150k,30
3030800,16,HHI 150-200k,61
3030800,17,HHI 200k+,17
3030900,2,HHI <10k,42
3030900,3,HHI 10-15k,34
3030900,4,HHI 15-20k,0
3030900,5,HHI 20-25k,78
3030900,6,HHI 25-30k,56
3030900,7,HHI 30-35k,29
3030900,8,HHI 35-40k,52
3030900,9,HHI 40-45k,66
3030900,10,HHI 45-50k,64
3030900,11,HHI 50-60k,49
3030900,12,HHI 60-75k,32
3030900,13,HHI 75-100k,92
3030900,14,HHI 100-125k,18
3030900,15,HHI 125-150k,99
3030900,16,HHI 150-200k,51
3030900,17,HHI 200k+,19
3031100,2,HHI <10k,57
3031100,3,HHI 10-15k,118
3031100,4,HHI 15-20k,105
3031100,5,HHI 20-25k,65
3031100,6,HHI 25-30k,160
3031100,7,HHI 30-35k,45
3031100,8,HHI 35-40k,90
3031100,9,HHI 40-45k,10
3031100,10,HHI 45-50k,22
3031100,11,HHI 50-60k,79
3031100,12,HHI 60-75k,113
3031100,13,HHI 75-100k,81
3031100,14,HHI 100-125k,101
3031100,15,HHI 125-150k,19
3031100,16,HHI 150-200k,145
3031100,17,HHI 200k+,35
3031300,2,HHI <10k,256
3031300,3,HHI 10-15k,184
3031300,4,HHI 15-20k,66
3031300,5,HHI 20-25k,75
3031300,6,HHI 25-30k,0
3031300,7,HHI 30-35k,51
3031300,8,HHI 35-40k,138
3031300,9,HHI 40-45k,178
3031300,10,HHI 45-50k,125
3031300,11,HHI 50-60k,202
3031300,12,HHI 60-75k,140
3031300,13,HHI 75-100k,259
3031300,14,HHI 100-125k,165
3031300,15,HHI 125-150k,114
3031300,16,HHI 150-200k,66
3031300,17,HHI 200k+,239
3031400,2,HHI <10k,95
3031400,3,HHI 10-15k,75
3031400,4,HHI 15-20k,84
3031400,5,HHI 20-25k,76
3031400,6,HHI 25-30k,45
3031400,7,HHI 30-35k,33
3031400,8,HHI 35-40k,30
3031400,9,HHI 40-45k,95
3031400,10,HHI 45-50k,120
3031400,11,HHI 50-60k,70
3031400,12,HHI 60-75k,133
3031400,13,HHI 75-100k,379
3031400,14,HHI 100-125k,239
3031400,15,HHI 125-150k,147
3031400,16,HHI 150-200k,114
3031400,17,HHI 200k+,158
3031500,2,HHI <10k,261
3031500,3,HHI 10-15k,142
3031500,4,HHI 15-20k,120
3031500,5,HHI 20-25k,114
3031500,6,HHI 25-30k,70
3031500,7,HHI 30-35k,154
3031500,8,HHI 35-40k,88
3031500,9,HHI 40-45k,29
3031500,10,HHI 45-50k,55
3031500,11,HHI 50-60k,187
3031500,12,HHI 60-75k,148
3031500,13,HHI 75-100k,380
3031500,14,HHI 100-125k,253
3031500,15,HHI 125-150k,76
3031500,16,HHI 150-200k,302
3031500,17,HHI 200k+,102
3031701,2,HHI <10k,50
3031701,3,HHI 10-15k,31
3031701,4,HHI 15-20k,123
3031701,5,HHI 20-25k,29
3031701,6,HHI 25-30k,37
3031701,7,HHI 30-35k,38
3031701,8,HHI 35-40k,31
3031701,9,HHI 40-45k,85
3031701,10,HHI 45-50k,28
3031701,11,HHI 50-60k,88
3031701,12,HHI 60-75k,83
3031701,13,HHI 75-100k,284
3031701,14,HHI 100-125k,66
3031701,15,HHI 125-150k,162
3031701,16,HHI 150-200k,111
3031701,17,HHI 200k+,225
3031702,2,HHI <10k,75
3031702,3,HHI 10-15k,19
3031702,4,HHI 15-20k,41
3031702,5,HHI 20-25k,43
3031702,6,HHI 25-30k,58
3031702,7,HHI 30-35k,17
3031702,8,HHI 35-40k,8
3031702,9,HHI 40-45k,54
3031702,10,HHI 45-50k,70
3031702,11,HHI 50-60k,87
3031702,12,HHI 60-75k,173
3031702,13,HHI 75-100k,253
3031702,14,HHI 100-125k,143
3031702,15,HHI 125-150k,133
3031702,16,HHI 150-200k,157
3031702,17,HHI 200k+,146
3031900,2,HHI <10k,38
3031900,3,HHI 10-15k,42
3031900,4,HHI 15-20k,69
3031900,5,HHI 20-25k,128
3031900,6,HHI 25-30k,74
3031900,7,HHI 30-35k,0
3031900,8,HHI 35-40k,81
3031900,9,HHI 40-45k,32
3031900,10,HHI 45-50k,75
3031900,11,HHI 50-60k,164
3031900,12,HHI 60-75k,146
3031900,13,HHI 75-100k,152
3031900,14,HHI 100-125k,169
3031900,15,HHI 125-150k,96
3031900,16,HHI 150-200k,7
3031900,17,HHI 200k+,49
3032100,2,HHI <10k,146
3032100,3,HHI 10-15k,134
3032100,4,HHI 15-20k,92
3032100,5,HHI 20-25k,75
3032100,6,HHI 25-30k,105
3032100,7,HHI 30-35k,50
3032100,8,HHI 35-40k,36
3032100,9,HHI 40-45k,101
3032100,10,HHI 45-50k,193
3032100,11,HHI 50-60k,207
3032100,12,HHI 60-75k,136
3032100,13,HHI 75-100k,334
3032100,14,HHI 100-125k,166
3032100,15,HHI 125-150k,54
3032100,16,HHI 150-200k,185
3032100,17,HHI 200k+,165
3032300,2,HHI <10k,86
3032300,3,HHI 10-15k,127
3032300,4,HHI 15-20k,95
3032300,5,HHI 20-25k,78
3032300,6,HHI 25-30k,18
3032300,7,HHI 30-35k,82
3032300,8,HHI 35-40k,51
3032300,9,HHI 40-45k,0
3032300,10,HHI 45-50k,19
3032300,11,HHI 50-60k,74
3032300,12,HHI 60-75k,94
3032300,13,HHI 75-100k,284
3032300,14,HHI 100-125k,143
3032300,15,HHI 125-150k,108
3032300,16,HHI 150-200k,160
3032300,17,HHI 200k+,83
3032500,2,HHI <10k,171
3032500,3,HHI 10-15k,137
3032500,4,HHI 15-20k,198
3032500,5,HHI 20-25k,84
3032500,6,HHI 25-30k,58
3032500,7,HHI 30-35k,100
3032500,8,HHI 35-40k,161
3032500,9,HHI 40-45k,101
3032500,10,HHI 45-50k,180
3032500,11,HHI 50-60k,342
3032500,12,HHI 60-75k,163
3032500,13,HHI 75-100k,302
3032500,14,HHI 100-125k,277
3032500,15,HHI 125-150k,103
3032500,16,HHI 150-200k,55
3032500,17,HHI 200k+,127
3032600,2,HHI <10k,402
3032600,3,HHI 10-15k,427
3032600,4,HHI 15-20k,104
3032600,5,HHI 20-25k,231
3032600,6,HHI 25-30k,145
3032600,7,HHI 30-35k,83
3032600,8,HHI 35-40k,16
3032600,9,HHI 40-45k,160
3032600,10,HHI 45-50k,55
3032600,11,HHI 50-60k,123
3032600,12,HHI 60-75k,74
3032600,13,HHI 75-100k,93
3032600,14,HHI 100-125k,165
3032600,15,HHI 125-150k,15
3032600,16,HHI 150-200k,61
3032600,17,HHI 200k+,43
3032700,2,HHI <10k,120
3032700,3,HHI 10-15k,44
3032700,4,HHI 15-20k,124
3032700,5,HHI 20-25k,36
3032700,6,HHI 25-30k,85
3032700,7,HHI 30-35k,143
3032700,8,HHI 35-40k,39
3032700,9,HHI 40-45k,44
3032700,10,HHI 45-50k,10
3032700,11,HHI 50-60k,52
3032700,12,HHI 60-75k,114
3032700,13,HHI 75-100k,156
3032700,14,HHI 100-125k,78
3032700,15,HHI 125-150k,60
3032700,16,HHI 150-200k,130
3032700,17,HHI 200k+,91
3032800,2,HHI <10k,111
3032800,3,HHI 10-15k,93
3032800,4,HHI 15-20k,147
3032800,5,HHI 20-25k,63
3032800,6,HHI 25-30k,31
3032800,7,HHI 30-35k,28
3032800,8,HHI 35-40k,5
3032800,9,HHI 40-45k,143
3032800,10,HHI 45-50k,4
3032800,11,HHI 50-60k,122
3032800,12,HHI 60-75k,37
3032800,13,HHI 75-100k,73
3032800,14,HHI 100-125k,118
3032800,15,HHI 125-150k,41
3032800,16,HHI 150-200k,14
3032800,17,HHI 200k+,31
3032900,2,HHI <10k,369
3032900,3,HHI 10-15k,120
3032900,4,HHI 15-20k,95
3032900,5,HHI 20-25k,112
3032900,6,HHI 25-30k,72
3032900,7,HHI 30-35k,213
3032900,8,HHI 35-40k,168
3032900,9,HHI 40-45k,34
3032900,10,HHI 45-50k,124
3032900,11,HHI 50-60k,122
3032900,12,HHI 60-75k,122
3032900,13,HHI 75-100k,250
3032900,14,HHI 100-125k,211
3032900,15,HHI 125-150k,107
3032900,16,HHI 150-200k,163
3032900,17,HHI 200k+,83
3033000,2,HHI <10k,211
3033000,3,HHI 10-15k,365
3033000,4,HHI 15-20k,268
3033000,5,HHI 20-25k,139
3033000,6,HHI 25-30k,67
3033000,7,HHI 30-35k,145
3033000,8,HHI 35-40k,52
3033000,9,HHI 40-45k,23
3033000,10,HHI 45-50k,43
3033000,11,HHI 50-60k,101
3033000,12,HHI 60-75k,204
3033000,13,HHI 75-100k,53
3033000,14,HHI 100-125k,40
3033000,15,HHI 125-150k,55
3033000,16,HHI 150-200k,71
3033000,17,HHI 200k+,0
3033100,2,HHI <10k,138
3033100,3,HHI 10-15k,62
3033100,4,HHI 15-20k,151
3033100,5,HHI 20-25k,38
3033100,6,HHI 25-30k,103
3033100,7,HHI 30-35k,135
3033100,8,HHI 35-40k,133
3033100,9,HHI 40-45k,57
3033100,10,HHI 45-50k,64
3033100,11,HHI 50-60k,70
3033100,12,HHI 60-75k,167
3033100,13,HHI 75-100k,175
3033100,14,HHI 100-125k,70
3033100,15,HHI 125-150k,50
3033100,16,HHI 150-200k,37
3033100,17,HHI 200k+,75
3033300,2,HHI <10k,126
3033300,3,HHI 10-15k,97
3033300,4,HHI 15-20k,106
3033300,5,HHI 20-25k,77
3033300,6,HHI 25-30k,36
3033300,7,HHI 30-35k,97
3033300,8,HHI 35-40k,0
3033300,9,HHI 40-45k,57
3033300,10,HHI 45-50k,81
3033300,11,HHI 50-60k,67
3033300,12,HHI 60-75k,171
3033300,13,HHI 75-100k,138
3033300,14,HHI 100-125k,122
3033300,15,HHI 125-150k,20
3033300,16,HHI 150-200k,75
3033300,17,HHI 200k+,48
3033500,2,HHI <10k,78
3033500,3,HHI 10-15k,42
3033500,4,HHI 15-20k,21
3033500,5,HHI 20-25k,34
3033500,6,HHI 25-30k,27
3033500,7,HHI 30-35k,38
3033500,8,HHI 35-40k,40
3033500,9,HHI 40-45k,34
3033500,10,HHI 45-50k,57
3033500,11,HHI 50-60k,6
3033500,12,HHI 60-75k,65
3033500,13,HHI 75-100k,100
3033500,14,HHI 100-125k,119
3033500,15,HHI 125-150k,5
3033500,16,HHI 150-200k,60
3033500,17,HHI 200k+,62
3033600,2,HHI <10k,116
3033600,3,HHI 10-15k,44
3033600,4,HHI 15-20k,68
3033600,5,HHI 20-25k,82
3033600,6,HHI 25-30k,47
3033600,7,HHI 30-35k,68
3033600,8,HHI 35-40k,26
3033600,9,HHI 40-45k,53
3033600,10,HHI 45-50k,20
3033600,11,HHI 50-60k,36
3033600,12,HHI 60-75k,145
3033600,13,HHI 75-100k,154
3033600,14,HHI 100-125k,89
3033600,15,HHI 125-150k,220
3033600,16,HHI 150-200k,238
3033600,17,HHI 200k+,166
3033700,2,HHI <10k,42
3033700,3,HHI 10-15k,82
3033700,4,HHI 15-20k,34
3033700,5,HHI 20-25k,135
3033700,6,HHI 25-30k,8
3033700,7,HHI 30-35k,51
3033700,8,HHI 35-40k,85
3033700,9,HHI 40-45k,42
3033700,10,HHI 45-50k,68
3033700,11,HHI 50-60k,141
3033700,12,HHI 60-75k,192
3033700,13,HHI 75-100k,120
3033700,14,HHI 100-125k,81
3033700,15,HHI 125-150k,62
3033700,16,HHI 150-200k,67
3033700,17,HHI 200k+,115
3033900,2,HHI <10k,328
3033900,3,HHI 10-15k,249
3033900,4,HHI 15-20k,55
3033900,5,HHI 20-25k,176
3033900,6,HHI 25-30k,79
3033900,7,HHI 30-35k,74
3033900,8,HHI 35-40k,28
3033900,9,HHI 40-45k,36
3033900,10,HHI 45-50k,9
3033900,11,HHI 50-60k,105
3033900,12,HHI 60-75k,204
3033900,13,HHI 75-100k,165
3033900,14,HHI 100-125k,105
3033900,15,HHI 125-150k,159
3033900,16,HHI 150-200k,55
3033900,17,HHI 200k+,156
3034000,2,HHI <10k,91
3034000,3,HHI 10-15k,162
3034000,4,HHI 15-20k,39
3034000,5,HHI 20-25k,61
3034000,6,HHI 25-30k,38
3034000,7,HHI 30-35k,18
3034000,8,HHI 35-40k,41
3034000,9,HHI 40-45k,41
3034000,10,HHI 45-50k,12
3034000,11,HHI 50-60k,39
3034000,12,HHI 60-75k,50
3034000,13,HHI 75-100k,22
3034000,14,HHI 100-125k,17
3034000,15,HHI 125-150k,0
3034000,16,HHI 150-200k,0
3034000,17,HHI 200k+,0
3034100,2,HHI <10k,207
3034100,3,HHI 10-15k,48
3034100,4,HHI 15-20k,25
3034100,5,HHI 20-25k,68
3034100,6,HHI 25-30k,27
3034100,7,HHI 30-35k,21
3034100,8,HHI 35-40k,67
3034100,9,HHI 40-45k,107
3034100,10,HHI 45-50k,10
3034100,11,HHI 50-60k,35
3034100,12,HHI 60-75k,127
3034100,13,HHI 75-100k,121
3034100,14,HHI 100-125k,116
3034100,15,HHI 125-150k,35
3034100,16,HHI 150-200k,72
3034100,17,HHI 200k+,109
3034200,2,HHI <10k,467
3034200,3,HHI 10-15k,806
3034200,4,HHI 15-20k,263
3034200,5,HHI 20-25k,285
3034200,6,HHI 25-30k,116
3034200,7,HHI 30-35k,225
3034200,8,HHI 35-40k,332
3034200,9,HHI 40-45k,186
3034200,10,HHI 45-50k,15
3034200,11,HHI 50-60k,128
3034200,12,HHI 60-75k,70
3034200,13,HHI 75-100k,30
3034200,14,HHI 100-125k,0
3034200,15,HHI 125-150k,10
3034200,16,HHI 150-200k,0
3034200,17,HHI 200k+,0
3034300,2,HHI <10k,263
3034300,3,HHI 10-15k,309
3034300,4,HHI 15-20k,141
3034300,5,HHI 20-25k,232
3034300,6,HHI 25-30k,69
3034300,7,HHI 30-35k,53
3034300,8,HHI 35-40k,62
3034300,9,HHI 40-45k,116
3034300,10,HHI 45-50k,111
3034300,11,HHI 50-60k,135
3034300,12,HHI 60-75k,108
3034300,13,HHI 75-100k,127
3034300,14,HHI 100-125k,144
3034300,15,HHI 125-150k,72
3034300,16,HHI 150-200k,115
3034300,17,HHI 200k+,46
3034500,2,HHI <10k,129
3034500,3,HHI 10-15k,34
3034500,4,HHI 15-20k,28
3034500,5,HHI 20-25k,134
3034500,6,HHI 25-30k,130
3034500,7,HHI 30-35k,48
3034500,8,HHI 35-40k,31
3034500,9,HHI 40-45k,52
3034500,10,HHI 45-50k,63
3034500,11,HHI 50-60k,56
3034500,12,HHI 60-75k,32
3034500,13,HHI 75-100k,76
3034500,14,HHI 100-125k,70
3034500,15,HHI 125-150k,130
3034500,16,HHI 150-200k,118
3034500,17,HHI 200k+,29
3034700,2,HHI <10k,320
3034700,3,HHI 10-15k,143
3034700,4,HHI 15-20k,75
3034700,5,HHI 20-25k,134
3034700,6,HHI 25-30k,13
3034700,7,HHI 30-35k,70
3034700,8,HHI 35-40k,25
3034700,9,HHI 40-45k,88
3034700,10,HHI 45-50k,10
3034700,11,HHI 50-60k,82
3034700,12,HHI 60-75k,247
3034700,13,HHI 75-100k,153
3034700,14,HHI 100-125k,100
3034700,15,HHI 125-150k,83
3034700,16,HHI 150-200k,97
3034700,17,HHI 200k+,15
3034800,2,HHI <10k,15
3034800,3,HHI 10-15k,70
3034800,4,HHI 15-20k,44
3034800,5,HHI 20-25k,33
3034800,6,HHI 25-30k,3
3034800,7,HHI 30-35k,71
3034800,8,HHI 35-40k,72
3034800,9,HHI 40-45k,14
3034800,10,HHI 45-50k,64
3034800,11,HHI 50-60k,32
3034800,12,HHI 60-75k,99
3034800,13,HHI 75-100k,97
3034800,14,HHI 100-125k,113
3034800,15,HHI 125-150k,46
3034800,16,HHI 150-200k,17
3034800,17,HHI 200k+,14
3034900,2,HHI <10k,221
3034900,3,HHI 10-15k,199
3034900,4,HHI 15-20k,106
3034900,5,HHI 20-25k,150
3034900,6,HHI 25-30k,161
3034900,7,HHI 30-35k,123
3034900,8,HHI 35-40k,134
3034900,9,HHI 40-45k,116
3034900,10,HHI 45-50k,80
3034900,11,HHI 50-60k,114
3034900,12,HHI 60-75k,212
3034900,13,HHI 75-100k,241
3034900,14,HHI 100-125k,207
3034900,15,HHI 125-150k,57
3034900,16,HHI 150-200k,85
3034900,17,HHI 200k+,38
3035000,2,HHI <10k,79
3035000,3,HHI 10-15k,238
3035000,4,HHI 15-20k,131
3035000,5,HHI 20-25k,37
3035000,6,HHI 25-30k,7
3035000,7,HHI 30-35k,119
3035000,8,HHI 35-40k,41
3035000,9,HHI 40-45k,199
3035000,10,HHI 45-50k,30
3035000,11,HHI 50-60k,133
3035000,12,HHI 60-75k,172
3035000,13,HHI 75-100k,120
3035000,14,HHI 100-125k,96
3035000,15,HHI 125-150k,8
3035000,16,HHI 150-200k,56
3035000,17,HHI 200k+,60
3035100,2,HHI <10k,213
3035100,3,HHI 10-15k,136
3035100,4,HHI 15-20k,108
3035100,5,HHI 20-25k,176
3035100,6,HHI 25-30k,38
3035100,7,HHI 30-35k,43
3035100,8,HHI 35-40k,49
3035100,9,HHI 40-45k,135
3035100,10,HHI 45-50k,71
3035100,11,HHI 50-60k,194
3035100,12,HHI 60-75k,97
3035100,13,HHI 75-100k,199
3035100,14,HHI 100-125k,64
3035100,15,HHI 125-150k,96
3035100,16,HHI 150-200k,18
3035100,17,HHI 200k+,131
3035200,2,HHI <10k,111
3035200,3,HHI 10-15k,155
3035200,4,HHI 15-20k,77
3035200,5,HHI 20-25k,25
3035200,6,HHI 25-30k,38
3035200,7,HHI 30-35k,5
3035200,8,HHI 35-40k,22
3035200,9,HHI 40-45k,0
3035200,10,HHI 45-50k,6
3035200,11,HHI 50-60k,26
3035200,12,HHI 60-75k,10
3035200,13,HHI 75-100k,17
3035200,14,HHI 100-125k,0
3035200,15,HHI 125-150k,26
3035200,16,HHI 150-200k,0
3035200,17,HHI 200k+,0
3035300,2,HHI <10k,137
3035300,3,HHI 10-15k,167
3035300,4,HHI 15-20k,98
3035300,5,HHI 20-25k,115
3035300,6,HHI 25-30k,84
3035300,7,HHI 30-35k,140
3035300,8,HHI 35-40k,115
3035300,9,HHI 40-45k,135
3035300,10,HHI 45-50k,98
3035300,11,HHI 50-60k,99
3035300,12,HHI 60-75k,175
3035300,13,HHI 75-100k,330
3035300,14,HHI 100-125k,124
3035300,15,HHI 125-150k,74
3035300,16,HHI 150-200k,154
3035300,17,HHI 200k+,41
3035400,2,HHI <10k,172
3035400,3,HHI 10-15k,347
3035400,4,HHI 15-20k,288
3035400,5,HHI 20-25k,136
3035400,6,HHI 25-30k,119
3035400,7,HHI 30-35k,35
3035400,8,HHI 35-40k,152
3035400,9,HHI 40-45k,17
3035400,10,HHI 45-50k,85
3035400,11,HHI 50-60k,151
3035400,12,HHI 60-75k,230
3035400,13,HHI 75-100k,390
3035400,14,HHI 100-125k,163
3035400,15,HHI 125-150k,47
3035400,16,HHI 150-200k,66
3035400,17,HHI 200k+,351
3035500,2,HHI <10k,107
3035500,3,HHI 10-15k,207
3035500,4,HHI 15-20k,105
3035500,5,HHI 20-25k,159
3035500,6,HHI 25-30k,54
3035500,7,HHI 30-35k,74
3035500,8,HHI 35-40k,65
3035500,9,HHI 40-45k,132
3035500,10,HHI 45-50k,105
3035500,11,HHI 50-60k,179
3035500,12,HHI 60-75k,258
3035500,13,HHI 75-100k,381
3035500,14,HHI 100-125k,102
3035500,15,HHI 125-150k,69
3035500,16,HHI 150-200k,31
3035500,17,HHI 200k+,51
3035601,2,HHI <10k,149
3035601,3,HHI 10-15k,224
3035601,4,HHI 15-20k,161
3035601,5,HHI 20-25k,87
3035601,6,HHI 25-30k,82
3035601,7,HHI 30-35k,77
3035601,8,HHI 35-40k,25
3035601,9,HHI 40-45k,45
3035601,10,HHI 45-50k,46
3035601,11,HHI 50-60k,123
3035601,12,HHI 60-75k,157
3035601,13,HHI 75-100k,113
3035601,14,HHI 100-125k,47
3035601,15,HHI 125-150k,43
3035601,16,HHI 150-200k,71
3035601,17,HHI 200k+,32
3035602,2,HHI <10k,118
3035602,3,HHI 10-15k,366
3035602,4,HHI 15-20k,157
3035602,5,HHI 20-25k,277
3035602,6,HHI 25-30k,87
3035602,7,HHI 30-35k,64
3035602,8,HHI 35-40k,106
3035602,9,HHI 40-45k,217
3035602,10,HHI 45-50k,76
3035602,11,HHI 50-60k,227
3035602,12,HHI 60-75k,402
3035602,13,HHI 75-100k,249
3035602,14,HHI 100-125k,228
3035602,15,HHI 125-150k,117
3035602,16,HHI 150-200k,68
3035602,17,HHI 200k+,31
3035700,2,HHI <10k,200
3035700,3,HHI 10-15k,103
3035700,4,HHI 15-20k,54
3035700,5,HHI 20-25k,114
3035700,6,HHI 25-30k,13
3035700,7,HHI 30-35k,78
3035700,8,HHI 35-40k,48
3035700,9,HHI 40-45k,40
3035700,10,HHI 45-50k,47
3035700,11,HHI 50-60k,24
3035700,12,HHI 60-75k,53
3035700,13,HHI 75-100k,50
3035700,14,HHI 100-125k,50
3035700,15,HHI 125-150k,28
3035700,16,HHI 150-200k,77
3035700,17,HHI 200k+,8
3035900,2,HHI <10k,493
3035900,3,HHI 10-15k,166
3035900,4,HHI 15-20k,147
3035900,5,HHI 20-25k,92
3035900,6,HHI 25-30k,119
3035900,7,HHI 30-35k,150
3035900,8,HHI 35-40k,167
3035900,9,HHI 40-45k,109
3035900,10,HHI 45-50k,114
3035900,11,HHI 50-60k,26
3035900,12,HHI 60-75k,136
3035900,13,HHI 75-100k,227
3035900,14,HHI 100-125k,182
3035900,15,HHI 125-150k,69
3035900,16,HHI 150-200k,32
3035900,17,HHI 200k+,32
3036001,2,HHI <10k,144
3036001,3,HHI 10-15k,477
3036001,4,HHI 15-20k,102
3036001,5,HHI 20-25k,134
3036001,6,HHI 25-30k,128
3036001,7,HHI 30-35k,28
3036001,8,HHI 35-40k,36
3036001,9,HHI 40-45k,9
3036001,10,HHI 45-50k,72
3036001,11,HHI 50-60k,98
3036001,12,HHI 60-75k,106
