locationid,zone,borough,speed_zone,day_type,time_of_day,mean_trip_mph,median_trip_mph,num_trips,mean_trip_distance,mean_trip_minutes
34,Brooklyn Navy Yard,Brooklyn,2,weekend_or_holiday,12,10.134124377389705,9.55677400968937,3416,1.7534560250801804,11.473663153786104
34,Brooklyn Navy Yard,Brooklyn,2,weekend_or_holiday,20,10.573214561249568,10.0741715176473,1074,1.8292927238546630,11.261018001241466
35,Brownsville,Brooklyn,3,weekday,0,15.59552934382587,14.385054770868123,11449,1.9619716688336802,8.53641657204414
35,Brownsville,Brooklyn,3,weekday,6,11.817187200320443,10.832451901705216,42264,1.9298904145109360,11.342576818726734
35,Brownsville,Brooklyn,3,weekday,12,11.599641595351807,10.595904467695473,58327,1.9058579848621586,11.403969288094137
35,Brownsville,Brooklyn,3,weekday,20,13.35276321569217,12.274018016545389,23345,1.9590093681442752,10.068527164988934
35,Brownsville,Brooklyn,3,weekend_or_holiday,0,14.379051474724179,13.29214337736258,10873,1.9947061133962645,9.468171924338575
35,Brownsville,Brooklyn,3,weekend_or_holiday,6,13.853034794597908,12.711782187646747,14221,2.0049143205347012,9.768089445186696
35,Brownsville,Brooklyn,3,weekend_or_holiday,12,12.229114341748357,11.18837260884943,28863,1.9599264422297690,11.02240007391239
35,Brownsville,Brooklyn,3,weekend_or_holiday,20,13.142959410612242,12.065996461536352,13081,1.9887244685144297,10.360358535280177
36,Bushwick North,Brooklyn,2,weekday,0,13.38478900686753,12.582994619167465,18421,1.7079762694757727,8.524675641930406
36,Bushwick North,Brooklyn,2,weekday,6,10.295035283733812,9.308114961961115,19107,1.6890113055762104,11.813460162942027
36,Bushwick North,Brooklyn,2,weekday,12,10.268004846042754,9.40407491002257,35463,1.6650321851747265,11.47487475208903
36,Bushwick North,Brooklyn,2,weekday,20,11.771065965235028,10.963639475658798,34534,1.7323492526667564,9.97778952143781
36,Bushwick North,Brooklyn,2,weekend_or_holiday,0,12.300195572683952,11.55337069439839,32952,1.7762266959325964,9.66842123897386
36,Bushwick North,Brooklyn,2,weekend_or_holiday,6,11.572262247107906,10.660570576749562,10802,1.8687646125211703,11.065527988644078
36,Bushwick North,Brooklyn,2,weekend_or_holiday,12,10.454112488010804,9.671407669426802,28139,1.8036722432012581,11.863804683890686
36,Bushwick North,Brooklyn,2,weekend_or_holiday,20,11.218646313119804,10.349054884773622,21054,1.7702835106359649,10.709804946011843
37,Bushwick South,Brooklyn,2,weekday,0,13.03879919348478,11.94402871877844,25040,1.6131346502404574,8.645064563365283
37,Bushwick South,Brooklyn,2,weekday,6,10.1152099441897,8.892881818596699,40692,1.6668538110669711,12.30399054687244
37,Bushwick South,Brooklyn,2,weekday,12,9.611486060299075,8.54922322208208,64833,1.6529338907251473,12.570783911485405
37,Bushwick South,Brooklyn,2,weekday,20,11.048007657634674,10.059314039920011,50735,1.6344824044805465,10.345269866298741
37,Bushwick South,Brooklyn,2,weekend_or_holiday,0,11.707636478127945,10.760404913609866,40278,1.6439076982278624,9.72533889468196
37,Bushwick South,Brooklyn,2,weekend_or_holiday,6,11.229820987432243,10.165361312123789,18618,1.7261524532791901,10.921438930067676
37,Bushwick South,Brooklyn,2,weekend_or_holiday,12,9.932450206344194,8.94587597882889,45236,1.6905868255335132,12.15610870398208
37,Bushwick South,Brooklyn,2,weekend_or_holiday,20,10.511996057378866,9.544076825908126,31493,1.6612318576231302,11.113615724129172
38,Cambria Heights,Queens,4,weekday,0,20.85041806603131,18.77044128646223,655,2.0088861593485472,7.074529262086514
38,Cambria Heights,Queens,4,weekday,6,19.48352903285823,17.6256414243508,2911,2.0181006488984484,7.503091721058055
38,Cambria Heights,Queens,4,weekday,12,19.939763472859813,18.198752719361856,3914,2.0104778023195417,7.641538920115823
38,Cambria Heights,Queens,4,weekday,20,20.255672964335236,18.56987221494102,1295,2.0084852154367423,7.296512226512226
38,Cambria Heights,Queens,4,weekend_or_holiday,0,19.25071925816012,17.897942563881934,589,2.0102055232844648,7.6342954159592535
38,Cambria Heights,Queens,4,weekend_or_holiday,6,20.906397907178444,19.21317032862258,1123,2.0401878296684742,6.84811516770555
38,Cambria Heights,Queens,4,weekend_or_holiday,12,19.816971492994384,18.164971902595664,1897,2.0080789106234177,7.75587770163416
38,Cambria Heights,Queens,4,weekend_or_holiday,20,19.53408107966014,18.015850681981334,681,2.0229254934114502,7.542780225159079
39,Canarsie,Brooklyn,4,weekday,0,18.469669683865067,16.67513497499489,13504,2.0135682041536289,7.589815363349131
39,Canarsie,Brooklyn,4,weekday,6,16.289306413578142,13.937928080339564,51910,2.0253783959108559,8.909169395749052
39,Canarsie,Brooklyn,4,weekday,12,14.774794823673782,13.212036566785171,59833,2.0595147888222167,9.888266229895432
39,Canarsie,Brooklyn,4,weekday,20,16.276887525684597,14.702935168261478,23374,2.0182548882798550,8.604665440232738
39,Canarsie,Brooklyn,4,weekend_or_holiday,0,17.329423805788338,15.619973353849616,10949,2.0516566664683933,8.294004018631838
39,Canarsie,Brooklyn,4,weekend_or_holiday,6,16.860266614638,15.149492228733665,16849,2.1323510499296737,8.773463311373574
39,Canarsie,Brooklyn,4,weekend_or_holiday,12,15.303919923308385,13.796134651275317,29693,2.1223123565793175,9.74362026964829
39,Canarsie,Brooklyn,4,weekend_or_holiday,20,15.848340429215563,14.36349101973981,12455,2.0809024535634821,9.241050448280477
40,Carroll Gardens,Brooklyn,2,weekday,0,13.31273754277316,12.570310784218307,1954,1.57042527217513290377,7.692587853974753
40,Carroll Gardens,Brooklyn,2,weekday,6,8.975091918664807,8.34875536568952,12890,1.44638081645321069706,10.99958365658133
40,Carroll Gardens,Brooklyn,2,weekday,12,8.933701537950924,8.258883594281826,23921,1.41604379559395098804,11.080818806348676
40,Carroll Gardens,Brooklyn,2,weekday,20,11.172277966671095,10.550401178047537,10793,1.51680826203284888737,8.966265171870656
40,Carroll Gardens,Brooklyn,2,weekend_or_holiday,0,12.13383307665962,11.52098021101765,3165,1.56948791405215470389,8.567656661400738
40,Carroll Gardens,Brooklyn,2,weekend_or_holiday,6,10.442308098184311,9.807423126227956,5299,1.48396364460972296965,9.513949172799899
40,Carroll Gardens,Brooklyn,2,weekend_or_holiday,12,9.502107818897784,8.817500905660097,15320,1.47238922474076743299,10.4619636640557
40,Carroll Gardens,Brooklyn,2,weekend_or_holiday,20,10.683865734498093,10.062669736726605,6417,1.51643443447658136249,9.3205703599813
41,Central Harlem,Manhattan,2,weekday,0,11.201820974666008,10.56628165659925,8623,1.41183742468018451710,8.229703506127025
41,Central Harlem,Manhattan,2,weekday,6,8.285522834405516,7.7363000840227745,33250,1.34087717128982579283,10.754814536340852
41,Central Harlem,Manhattan,2,weekday,12,8.285600083229754,7.751149028521858,53591,1.32091753322048670962,10.679235008365833
41,Central Harlem,Manhattan,2,weekday,20,9.904964549501074,9.326360849957501,27162,1.35203794302864612286,8.859791252485088
41,Central Harlem,Manhattan,2,weekend_or_holiday,0,10.552203057992235,9.859169103401102,11894,1.35858478556132168206,8.390062216243484
41,Central Harlem,Manhattan,2,weekend_or_holiday,6,10.199218283438999,9.636592086084718,12664,1.44305163466819206894,9.096299220888607
41,Central Harlem,Manhattan,2,weekend_or_holiday,12,8.985166690929864,8.458125789350152,31660,1.38061006934594278743,10.052851652979575
41,Central Harlem,Manhattan,2,weekend_or_holiday,20,9.927798533334913,9.368660623689589,14521,1.38042650762069331010,8.98551408305213
42,Central Harlem North,Manhattan,2,weekday,0,11.18504530837206,10.485134973424964,11675,1.30124460244359587363,7.745390435403283
42,Central Harlem North,Manhattan,2,weekday,6,8.529175142728823,7.931947173730508,48012,1.38550770241976011593,11.111031964231165
42,Central Harlem North,Manhattan,2,weekday,12,8.211969773891536,7.594539718797236,55451,1.29428438851428471084,10.857736560206309
42,Central Harlem North,Manhattan,2,weekday,20,9.967880072279295,9.24514300959412,27463,1.28409949886759183227,8.594728665234436
42,Central Harlem North,Manhattan,2,weekend_or_holiday,0,10.640010479744886,9.877373846297106,12689,1.28491159876816619508,8.043285522893845
42,Central Harlem North,Manhattan,2,weekend_or_holiday,6,10.333549924234298,9.621193000161705,16587,1.35285455514500911270,8.641822913526656
42,Central Harlem North,Manhattan,2,weekend_or_holiday,12,8.912573550464904,8.301411459835336,31928,1.30186888003221688744,9.812995907458449
42,Central Harlem North,Manhattan,2,weekend_or_holiday,20,9.812056430407456,9.102252998583483,14744,1.28857823392256753185,8.726084056791462
43,Central Park,Manhattan,2,weekday,0,13.728823464534852,12.391993296885921,1011,1.7616910057694702,8.918282228816354
43,Central Park,Manhattan,2,weekday,6,8.525049622359665,7.424790554694939,8436,1.6894703321621272,14.596301564722618
43,Central Park,Manhattan,2,weekday,12,7.7857921778244705,6.8240741580264315,20457,1.7046033801787985,16.02986752700787
43,Central Park,Manhattan,2,weekday,20,10.686127050780533,9.612885728098668,6348,1.7506728188099143,11.542155009451795
43,Central Park,Manhattan,2,weekend_or_holiday,0,13.638502768879718,12.616173012510743,895,1.8401819751455139,9.416480446927375
43,Central Park,Manhattan,2,weekend_or_holiday,6,11.171399617044354,9.988371554940978,2928,1.7244423953286199,11.015146857923497
43,Central Park,Manhattan,2,weekend_or_holiday,12,8.94224172616538,8.078764321826032,13100,1.7631408890308789,14.26051272264631
43,Central Park,Manhattan,2,weekend_or_holiday,20,11.045393861129767,9.948220938568504,3105,1.7672934286338685,11.240542136339236
45,Chinatown,Manhattan,1,weekday,0,10.788921527728764,10.435341165098494,2525,1.47605652693280136695,8.764679867986798
45,Chinatown,Manhattan,1,weekday,6,6.950478736560208,6.504392756707067,8048,1.45277064153129882677,13.769520377733597
45,Chinatown,Manhattan,1,weekday,12,7.243395565163825,6.832746268656717,15686,1.45581047907298330865,13.394590717837563
45,Chinatown,Manhattan,1,weekday,20,8.874448255191638,8.496492075430037,9797,1.53656606915218936595,11.127421659691743
45,Chinatown,Manhattan,1,weekend_or_holiday,0,9.700844241527447,9.19339398982969,4988,1.55181738105412298442,10.208263164929162
45,Chinatown,Manhattan,1,weekend_or_holiday,6,8.882500018950553,8.373824975881819,2731,1.46453350917745949383,10.931459782741365
45,Chinatown,Manhattan,1,weekend_or_holiday,12,7.819764265026815,7.375529843056727,8992,1.49689652676249729728,12.538793742586002
45,Chinatown,Manhattan,1,weekend_or_holiday,20,8.643297193669861,8.146435481061058,5761,1.55165118348043782971,11.571451715558641
47,Claremont/Bathgate,Bronx,2,weekday,0,15.012481253541699,13.955052695057864,6315,1.8105574894709267,8.226307732911058
47,Claremont/Bathgate,Bronx,2,weekday,6,11.158074081943814,10.346613134714783,26118,1.7796815618026329,10.980409423896674
47,Claremont/Bathgate,Bronx,2,weekday,12,10.132715924295205,9.286123198798894,31584,1.7701159099792437,12.196209578689633
47,Claremont/Bathgate,Bronx,2,weekday,20,12.5933433883456,11.76555255023184,11559,1.7755586892532815,9.484760792456095
47,Claremont/Bathgate,Bronx,2,weekend_or_holiday,0,13.945311482413747,12.958029197080291,6562,1.8130209802013425,8.853190084323886
47,Claremont/Bathgate,Bronx,2,weekend_or_holiday,6,13.428584823439115,12.61278863232682,6865,1.8037429539218097,9.098409808205876
47,Claremont/Bathgate,Bronx,2,weekend_or_holiday,12,11.650602532156167,10.895843153444027,13420,1.8009134458886846,10.495802285146548
47,Claremont/Bathgate,Bronx,2,weekend_or_holiday,20,12.339831641799162,11.490291262135921,7170,1.7801232896409315,9.81185960018596
48,Clinton East,Manhattan,1,weekday,0,11.023398035538339,10.52399617561395,14038,1.41348466377997222600,8.442648525430974
48,Clinton East,Manhattan,1,weekday,6,6.356383729262292,5.67585958384013,57556,1.36229569961375220434,15.09841603539741
48,Clinton East,Manhattan,1,weekday,12,6.509032369538849,5.960124086591913,71309,1.41888710352635498229,15.106398210604551
48,Clinton East,Manhattan,1,weekday,20,8.22233170800554,7.6823939726667,45621,1.49759536746225993417,12.182448872229893
48,Clinton East,Manhattan,1,weekend_or_holiday,0,9.891927912877858,9.415369262075828,19940,1.47139745001211392592,9.890330157138083
48,Clinton East,Manhattan,1,weekend_or_holiday,6,9.076100322550385,8.530703693827093,20712,1.44238994440554803358,10.792789204325995
48,Clinton East,Manhattan,1,weekend_or_holiday,12,6.894706419933381,6.378653123114116,46236,1.44903463429229277437,14.477554286703002
48,Clinton East,Manhattan,1,weekend_or_holiday,20,7.858210581680161,7.264153183719755,25911,1.49779420110542216805,12.968972637103933
49,Clinton Hill,Brooklyn,2,weekday,0,12.745431987399547,11.907760954808838,8292,1.73698148145251941356,8.98356045988101
49,Clinton Hill,Brooklyn,2,weekday,6,8.739525703824203,8.175774649854075,32361,1.61181959935116680616,12.440995848912786
49,Clinton Hill,Brooklyn,2,weekday,12,8.751684496254866,8.173193251758251,52238,1.64914621354880102382,12.68071933586023
49,Clinton Hill,Brooklyn,2,weekday,20,11.073338364143595,10.496621621621623,30652,1.76016352766411046133,10.363974618295707
49,Clinton Hill,Brooklyn,2,weekend_or_holiday,0,11.90712715671641,11.29938242280285,13141,1.82818796637079646417,10.017546863506075
49,Clinton Hill,Brooklyn,2,weekend_or_holiday,6,10.890710982540634,10.302421235076235,13581,1.72886648138901763545,10.311712441400976
49,Clinton Hill,Brooklyn,2,weekend_or_holiday,12,9.831112527538235,9.329229157643455,33811,1.76494319114358797982,11.717562331785512
49,Clinton Hill,Brooklyn,2,weekend_or_holiday,20,10.824974895291927,10.262436950431237,17848,1.80640983039173200720,10.846607463021066
50,Clinton West,Manhattan,1,weekday,0,12.04908532672351,11.504710617183788,6672,1.57827928598339638588,8.56273231414868
50,Clinton West,Manhattan,1,weekday,6,6.8510620187747655,6.090435915202068,49158,1.50827668257641395974,15.483920894530561
50,Clinton West,Manhattan,1,weekday,12,7.350967993388175,6.730148458684078,54135,1.55758718613320046549,14.846198392906622
50,Clinton West,Manhattan,1,weekday,20,9.378472943242562,8.791567909957504,23180,1.65421871480191910462,11.8305406960023
50,Clinton West,Manhattan,1,weekend_or_holiday,0,10.841585582631284,10.297184212715177,10146,1.63950928514423624885,10.017238320520402
50,Clinton West,Manhattan,1,weekend_or_holiday,6,9.743160413407171,9.188325929160206,14552,1.57900081733632396255,10.96853009895547
50,Clinton West,Manhattan,1,weekend_or_holiday,12,7.788244056498325,7.1992424124348915,32712,1.59414275229580407101,14.11997839732616
50,Clinton West,Manhattan,1,weekend_or_holiday,20,9.026430318059049,8.327818859815446,13639,1.64633227061682219379,12.427387149595523
51,Co-Op City,Bronx,4,weekday,0,20.67674723545781,17.673323036187117,3704,2.2876283426571245,7.894172966162707
51,Co-Op City,Bronx,4,weekday,6,18.315859103209945,15.950450726315395,14054,2.2102014646984674,8.63064133580001
51,Co-Op City,Bronx,4,weekday,12,15.21556222389634,13.436650291692002,24508,2.1854242285591675,10.089444943147816
51,Co-Op City,Bronx,4,weekday,20,16.38552759079975,14.772674828802655,11358,2.2625194278423346,9.540979926043317
51,Co-Op City,Bronx,4,weekend_or_holiday,0,18.743137404434975,16.53051769967512,3631,2.3115160513822226,8.599017717800422
51,Co-Op City,Bronx,4,weekend_or_holiday,6,18.600260335272566,16.097357924679983,5178,2.2404628844561078,8.50469615037981
51,Co-Op City,Bronx,4,weekend_or_holiday,12,14.246538521270315,12.616662826761189,13490,2.2274271831460556,10.913080059303187
51,Co-Op City,Bronx,4,weekend_or_holiday,20,15.622413894111071,14.166869003446376,5950,2.3141270206649449,10.166504201680672
52,Cobble Hill,Brooklyn,2,weekday,0,12.01690039058163,11.533661772998633,974,1.76270864904965006761,9.228165639972621
52,Cobble Hill,Brooklyn,2,weekday,6,8.467730075378055,7.935646674670152,6169,1.39371653419567316783,11.05306910898579
52,Cobble Hill,Brooklyn,2,weekday,12,8.445524095182158,7.931679072064632,12471,1.46928979480254610919,11.69988239382033
52,Cobble Hill,Brooklyn,2,weekday,20,10.214321011055295,9.722024781937675,6037,1.65137299783656200734,10.304925183590084
52,Cobble Hill,Brooklyn,2,weekend_or_holiday,0,11.224558239028497,10.91979923464343,1451,1.78055613726232350099,10.02474155754652
52,Cobble Hill,Brooklyn,2,weekend_or_holiday,6,10.052943526438634,9.461268429674702,2655,1.52116585676283743972,9.792661644695544
52,Cobble Hill,Brooklyn,2,weekend_or_holiday,12,9.079471241510847,8.56506625890733,7238,1.55339832704660637953,11.229471769365386
52,Cobble Hill,Brooklyn,2,weekend_or_holiday,20,10.424188800874695,9.941045529593227,3168,1.62943924559257971257,9.95491372053872
53,College Point,Queens,4,weekday,0,25.66986514798544,18.99492795389049,1419,2.8104040855047571,8.668404980032886
53,College Point,Queens,4,weekday,6,19.909348276327357,14.463143112099356,7030,2.7367597204661734,10.853036984352773
53,College Point,Queens,4,weekday,12,21.606248165499384,15.71311041899277,7253,2.8127532980085192,10.559901649891998
53,College Point,Queens,4,weekday,20,26.141731804879967,19.328815397126593,2627,2.9676282487498596,8.878175358457048
53,College Point,Queens,4,weekend_or_holiday,0,26.547740876270566,18.66313881932472,1352,2.8649164035563435,8.67227564102564
53,College Point,Queens,4,weekend_or_holiday,6,21.296069754462845,15.655160401558096,2226,2.6975771522715729,10.086156034740942
53,College Point,Queens,4,weekend_or_holiday,12,21.9042899262336,15.590707012763518,3440,2.8022762697878196,10.99358042635659
53,College Point,Queens,4,weekend_or_holiday,20,25.163290729816758,18.186633147341958,1511,2.9626985230580934,9.43942201632473
54,Columbia Street,Brooklyn,2,weekday,0,13.332100844472807,12.6335952863618,314,1.53034835064792223250,7.508386411889597
54,Columbia Street,Brooklyn,2,weekday,6,9.14563024029917,8.374260355029586,3535,1.32323778115894631771,9.77106553512494
54,Columbia Street,Brooklyn,2,weekday,12,9.248426748177536,8.617686697320439,4163,1.42350973178102421886,10.403747297621909
54,Columbia Street,Brooklyn,2,weekday,20,11.401807467008123,10.639965531740645,1786,1.50234487161094825106,8.727211646136618
54,Columbia Street,Brooklyn,2,weekend_or_holiday,0,12.385775128854112,11.490548780487806,444,1.56066805215248708320,8.495420420420421
54,Columbia Street,Brooklyn,2,weekend_or_holiday,6,10.399361618299704,9.844153597020345,1148,1.42999492930051914466,9.042871660859467
54,Columbia Street,Brooklyn,2,weekend_or_holiday,12,9.743869838620954,9.089485176029015,2455,1.46509177005374553362,10.100142566191446
54,Columbia Street,Brooklyn,2,weekend_or_holiday,20,11.003868761728974,10.301505585559402,1040,1.51578105626418307585,8.993846153846155
55,Coney Island,Brooklyn,4,weekday,0,38.14805072500245,30.6160315714563,2209,3.5850012845032836,7.201094009355667
55,Coney Island,Brooklyn,4,weekday,6,27.92303444777085,21.73997011944876,10734,3.3535929363298662,9.374973604123968
